archive,family,member,instance_id,num_vars,declared_clauses,parsed_clauses,eligible,skip_reason,solver_status,solver_objective,support_count,has_nonzero_reduction,primal_residual,solver_runtime_seconds,wall_runtime_seconds,message
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_312.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_312.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005142927169799805,0.008747875000011618,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_313.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_313.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004848003387451172,0.0082196250000095,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_314.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_314.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0039000511169433594,0.007439500000003818,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_315.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_315.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004400014877319336,0.011249125000006188,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_316.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_316.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0036590099334716797,0.0073741669999947135,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_317.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_317.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.00505518913269043,0.008710000000007767,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_318.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_318.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005892038345336914,0.009358625000004395,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_319.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_319.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.006261110305786133,0.010055790999984993,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_32.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_32.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0041120052337646484,0.007744999999999891,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_320.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_320.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.00590205192565918,0.009700665999986313,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_321.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_321.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005696773529052734,0.009606125000004795,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_322.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_322.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0046918392181396484,0.008452667000000247,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_323.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_323.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0050661563873291016,0.008541417000003548,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_324.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_324.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004495143890380859,0.008060333999992508,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_325.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_325.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004616975784301758,0.008213583000014069,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_326.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_326.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004884958267211914,0.008650291000009247,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_327.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_327.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0040090084075927734,0.007736958000009508,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_328.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_328.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0038602352142333984,0.007610542000008991,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_329.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_329.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005048036575317383,0.008683499999989408,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_33.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_33.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.00496220588684082,0.008670625000007703,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_330.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_330.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.00616908073425293,0.009871500000002698,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_331.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_331.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004601001739501953,0.008153749999991078,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_332.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_332.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005295991897583008,0.008968207999998867,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_333.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_333.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005383968353271484,0.00906533399998466,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_334.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_334.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0048029422760009766,0.008663000000012744,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_335.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_335.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004683971405029297,0.008311625000004597,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_336.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_336.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005101203918457031,0.008695208000006005,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_337.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_337.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005493879318237305,0.009258125000002337,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_338.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_338.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0048980712890625,0.008704665999999861,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_339.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_339.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004374980926513672,0.008054458000003706,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_34.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_34.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004354000091552734,0.008304915999985951,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_340.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_340.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005399942398071289,0.009240042000016047,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_341.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_341.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005101919174194336,0.008718915999992305,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_342.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_342.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0054378509521484375,0.008966874999998709,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_343.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_343.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0053558349609375,0.009087749999991956,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_344.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_344.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005011081695556641,0.008771708000011813,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_345.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_345.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0054111480712890625,0.009289749999993546,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_346.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_346.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004698991775512695,0.008571541999998544,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_347.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_347.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0050280094146728516,0.008634707999988223,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_348.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_348.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0041828155517578125,0.007750415999993265,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_349.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_349.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004708051681518555,0.008374500000002172,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_35.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_35.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.003943204879760742,0.007558958000004168,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_350.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_350.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004968881607055664,0.008736083000002282,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_351.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_351.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004806995391845703,0.008752041000008148,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_352.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_352.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004736900329589844,0.008472500000010541,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_353.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_353.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0053861141204833984,0.009298499999999876,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_354.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_354.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0037679672241210938,0.007462541999984751,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_355.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_355.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0038270950317382812,0.007582999999982576,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_356.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_356.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.003865957260131836,0.010863499999999249,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_357.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_357.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0047359466552734375,0.008350542000016503,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_358.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_358.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.00475001335144043,0.008405957999997327,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_359.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_359.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0051691532135009766,0.00913812499999267,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_36.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_36.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005269050598144531,0.009075750000022254,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_360.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_360.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004950046539306641,0.00869416599999795,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_361.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_361.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005136966705322266,0.00877108299999918,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_362.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_362.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.00525212287902832,0.008955458000002636,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_363.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_363.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004895210266113281,0.00858545799999888,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_364.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_364.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.00549006462097168,0.008907125000007454,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_365.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_365.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004081010818481445,0.0076616669999793885,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_366.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_366.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004580020904541016,0.008085874999977705,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_367.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_367.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005733966827392578,0.009429707999998982,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_368.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_368.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0048770904541015625,0.008432708000015054,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_369.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_369.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0048160552978515625,0.008484250000009297,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_37.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_37.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0056569576263427734,0.009281082999990531,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_370.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_370.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005028963088989258,0.008490582999996832,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_371.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_371.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005256175994873047,0.008748124999982565,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_372.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_372.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.00404810905456543,0.007477374999979247,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_373.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_373.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004914045333862305,0.008448291999997082,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_374.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_374.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005300998687744141,0.009026541999986648,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_375.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_375.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004539012908935547,0.008250542000013183,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_376.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_376.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0049591064453125,0.008766457999996646,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_377.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_377.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005307197570800781,0.009000249999985499,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_378.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_378.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005629062652587891,0.009191750000013599,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_379.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_379.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004180908203125,0.00788199999999506,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_38.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_38.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0039751529693603516,0.007363708000013958,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_380.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_380.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004801034927368164,0.008566958000017166,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_381.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_381.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0053861141204833984,0.00897308300000077,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_382.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_382.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004669189453125,0.008261500000003252,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_383.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_383.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.00457000732421875,0.00824441599999659,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_384.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_384.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004828929901123047,0.008427959000016472,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_385.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_385.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0043828487396240234,0.00819795900000031,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_386.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_386.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004366874694824219,0.007903166999994937,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_387.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_387.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.005204916000366211,0.008889707999998109,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_388.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_388.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004433870315551758,0.008070874999987154,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_389.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_389.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0055429935455322266,0.009009541000011723,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_39.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_39.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004960060119628906,0.008591499999994312,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_390.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_390.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0047338008880615234,0.008338207999997849,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_391.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_391.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.004120826721191406,0.007630624999990232,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_392.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_392.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0046291351318359375,0.008188416999985293,
CBS_k3_n100_m403_b10.tar.gz,CBS_k3_n100_m403_b10,CBS_k3_n100_m403_b10_393.cnf,CBS_k3_n100_m403_b10.tar.gz::CBS_k3_n100_m403_b10_393.cnf,100,403,403,True,,OPTIMAL,-0.0,0,False,0.0,0.0052678585052490234,0.009053416000000425,
